"replicate";"Species";"Abundance";"Time";"Island"
6;"HOLCIL";0;"Current";"TRE"
6;"HOLTRI";0;"Current";"TRE"
6;"HYPFIS";0;"Current";"TRE"
6;"KYPSPP";0;"Current";"TRE"
6;"LABCRI";0;"Current";"TRE"
6;"LABNUC";0;"Current";"TRE"
6;"LUTALE";0;"Current";"TRE"
6;"LUTJOC";0;"Current";"TRE"
6;"MALDEL";0;"Current";"TRE"
6;"MALMAC";0;"Current";"TRE"
6;"MALZAL";0;"Current";"TRE"
6;"MICCHR";0;"Current";"TRE"
6;"MYRJAC";0;"Current";"TRE"
6;"OCYCHR";0;"Current";"TRE"
6;"ODODEN";0;"Current";"TRE"
6;"OPHTRI";0;"Current";"TRE"
6;"OPIAUR";0;"Current";"TRE"
6;"ORTRUB";0;"Current";"TRE"
6;"PAGPAG";0;"Current";"TRE"
6;"PARFUR";0;"Current";"TRE"
6;"PARLIN";0;"Current";"TRE"
6;"PARMAR";0;"Current";"TRE"
6;"PARMOR";0;"Current";"TRE"
6;"PARPIL";0;"Current";"TRE"
6;"PEMSCH";0;"Current";"TRE"
6;"POMARC";0;"Current";"TRE"
6;"POMPAR";0;"Current";"TRE"
6;"PRIARE";0;"Current";"TRE"
6;"PSEMAC";0;"Current";"TRE"
6;"PSEPER";0;"Current";"TRE"
6;"PTERAN";0;"Current";"TRE"
6;"RYPSAP";0;"Current";"TRE"
6;"SCATRI";0;"Current";"TRE"
6;"SCAZEL";0;"Current";"TRE"
6;"SCOBRA";0;"Current";"TRE"
6;"SCOIST";0;"Current";"TRE"
6;"SCOPLU";0;"Current";"TRE"
6;"SELSET";0;"Current";"TRE"
6;"SERBAL";0;"Current";"TRE"
6;"SERFLA";0;"Current";"TRE"
6;"SPAAMP";0;"Current";"TRE"
6;"SPAAXI";0;"Current";"TRE"
6;"SPAFRO";0;"Current";"TRE"
6;"SPASPP";0;"Current";"TRE"
6;"SPATUI";0;"Current";"TRE"
6;"SPHSPE";0;"Current";"TRE"
6;"SPHSPP";0;"Current";"TRE"
6;"STEFUS";0;"Current";"TRE"
6;"STEHIS";0;"Current";"TRE"
6;"STEPIC";0;"Current";"TRE"
6;"STEVAR";0;"Current";"TRE"
6;"SYNINT";0;"Current";"TRE"
6;"SYNSPP";0;"Current";"TRE"
6;"SYNSYN";0;"Current";"TRE"
6;"THANOR";0;"Current";"TRE"
7;"ABUSAX";0;"Current";"TRE"
7;"ACABAH";20;"Current";"TRE"
7;"ACACHI";0;"Current";"TRE"
7;"ACACOE";0;"Current";"TRE"
7;"ACAPOL";0;"Current";"TRE"
7;"ACAQUA";0;"Current";"TRE"
7;"AHLEGM";0;"Current";"TRE"
7;"ALPAFE";0;"Current";"TRE"
7;"AMBPIN";0;"Current";"TRE"
7;"ANISUR";0;"Current";"TRE"
7;"ANIVIR";0;"Current";"TRE"
7;"AULSTR";0;"Current";"TRE"
7;"AZUMUL";0;"Current";"TRE"
7;"BALVET";0;"Current";"TRE"
7;"BODPUL";0;"Current";"TRE"
7;"BODRUF";0;"Current";"TRE"
7;"CALPEN";0;"Current";"TRE"
7;"CANFIG";0;"Current";"TRE"
7;"CANMAC";0;"Current";"TRE"
7;"CANPUL";0;"Current";"TRE"
7;"CARBAR";2;"Current";"TRE"
7;"CARCRY";0;"Current";"TRE"
7;"CARLAT";0;"Current";"TRE"
7;"CARRUB";0;"Current";"TRE"
7;"CEPFUL";0;"Current";"TRE"
7;"CHAFAB";0;"Current";"TRE"
7;"CHASED";0;"Current";"TRE"
7;"CHASTR";7;"Current";"TRE"
7;"CHIRET";0;"Current";"TRE"
7;"CHISPI";0;"Current";"TRE"
7;"CHRJUB";0;"Current";"TRE"
7;"CLEBRA";0;"Current";"TRE"
7;"CORSPP";0;"Current";"TRE"
7;"CORGLA";0;"Current";"TRE"
7;"CORTHR";0;"Current";"TRE"
7;"CRYROS";0;"Current";"TRE"
7;"CTESAE";0;"Current";"TRE"
7;"DACVOL";0;"Current";"TRE"
7;"DERINE";0;"Current";"TRE"
7;"DIOHOL";0;"Current";"TRE"
7;"DIOHYS";0;"Current";"TRE"
7;"DIPARG";0;"Current";"TRE"
7;"DIPRAD";0;"Current";"TRE"
7;"DULAUR";0;"Current";"TRE"
7;"ELAFIG";0;"Current";"TRE"
7;"FISSPP";0;"Current";"TRE"
7;"GOBKAL";0;"Current";"TRE"
7;"GRABRA";0;"Current";"TRE"
7;"GYMFUN";0;"Current";"TRE"
7;"GYMMIL";0;"Current";"TRE"
7;"GYMMOR";0;"Current";"TRE"
7;"GYMVIC";0;"Current";"TRE"
7;"HAEATL";0;"Current";"TRE"
7;"HAEAUR";0;"Current";"TRE"
7;"HAEPAR";0;"Current";"TRE"
7;"HAEPLU";0;"Current";"TRE"
7;"HALBRA";0;"Current";"TRE"
7;"HALDIM";0;"Current";"TRE"
7;"HALPEN";0;"Current";"TRE"
7;"HALPOE";15;"Current";"TRE"
7;"HALSPP";0;"Current";"TRE"
7;"HETCRU";0;"Current";"TRE"
7;"HOLADS";0;"Current";"TRE"
7;"HOLCIL";0;"Current";"TRE"
7;"HOLTRI";0;"Current";"TRE"
7;"HYPFIS";0;"Current";"TRE"
7;"KYPSPP";0;"Current";"TRE"
7;"LABCRI";0;"Current";"TRE"
7;"LABNUC";1;"Current";"TRE"
7;"LUTALE";0;"Current";"TRE"
7;"LUTJOC";0;"Current";"TRE"
7;"MALDEL";0;"Current";"TRE"
7;"MALMAC";0;"Current";"TRE"
7;"MALZAL";1;"Current";"TRE"
7;"MICCHR";0;"Current";"TRE"
7;"MYRJAC";0;"Current";"TRE"
7;"OCYCHR";0;"Current";"TRE"
7;"ODODEN";0;"Current";"TRE"
7;"OPHTRI";0;"Current";"TRE"
7;"OPIAUR";0;"Current";"TRE"
7;"ORTRUB";0;"Current";"TRE"
7;"PAGPAG";0;"Current";"TRE"
7;"PARFUR";0;"Current";"TRE"
7;"PARLIN";0;"Current";"TRE"
7;"PARMAR";0;"Current";"TRE"
7;"PARMOR";0;"Current";"TRE"
7;"PARPIL";0;"Current";"TRE"
7;"PEMSCH";0;"Current";"TRE"
7;"POMARC";0;"Current";"TRE"
7;"POMPAR";0;"Current";"TRE"
7;"PRIARE";0;"Current";"TRE"
7;"PSEMAC";15;"Current";"TRE"
7;"PSEPER";0;"Current";"TRE"
7;"PTERAN";0;"Current";"TRE"
7;"RYPSAP";0;"Current";"TRE"
7;"SCATRI";0;"Current";"TRE"
7;"SCAZEL";0;"Current";"TRE"
7;"SCOBRA";0;"Current";"TRE"
7;"SCOIST";0;"Current";"TRE"
7;"SCOPLU";0;"Current";"TRE"
7;"SELSET";0;"Current";"TRE"
7;"SERBAL";0;"Current";"TRE"
7;"SERFLA";0;"Current";"TRE"
7;"SPAAMP";0;"Current";"TRE"
7;"SPAAXI";0;"Current";"TRE"
7;"SPAFRO";0;"Current";"TRE"
7;"SPASPP";0;"Current";"TRE"
7;"SPATUI";0;"Current";"TRE"
7;"SPHSPE";0;"Current";"TRE"
7;"SPHSPP";0;"Current";"TRE"
7;"STEFUS";6;"Current";"TRE"
7;"STEHIS";0;"Current";"TRE"
7;"STEPIC";0;"Current";"TRE"
7;"STEVAR";0;"Current";"TRE"
7;"SYNINT";0;"Current";"TRE"
7;"SYNSPP";0;"Current";"TRE"
7;"SYNSYN";0;"Current";"TRE"
7;"THANOR";0;"Current";"TRE"
8;"ABUSAX";0;"Current";"TRE"
8;"ACABAH";0;"Current";"TRE"
8;"ACACHI";0;"Current";"TRE"
8;"ACACOE";0;"Current";"TRE"
8;"ACAPOL";0;"Current";"TRE"
8;"ACAQUA";0;"Current";"TRE"
8;"AHLEGM";0;"Current";"TRE"
8;"ALPAFE";0;"Current";"TRE"
8;"AMBPIN";0;"Current";"TRE"
8;"ANISUR";0;"Current";"TRE"
8;"ANIVIR";0;"Current";"TRE"
8;"AULSTR";0;"Current";"TRE"
8;"AZUMUL";10;"Current";"TRE"
8;"BALVET";0;"Current";"TRE"
8;"BODPUL";0;"Current";"TRE"
8;"BODRUF";0;"Current";"TRE"
8;"CALPEN";0;"Current";"TRE"
8;"CANFIG";0;"Current";"TRE"
8;"CANMAC";0;"Current";"TRE"
8;"CANPUL";0;"Current";"TRE"
8;"CARBAR";0;"Current";"TRE"
8;"CARCRY";0;"Current";"TRE"
8;"CARLAT";0;"Current";"TRE"
8;"CARRUB";0;"Current";"TRE"
8;"CEPFUL";0;"Current";"TRE"
8;"CHAFAB";0;"Current";"TRE"
8;"CHASED";0;"Current";"TRE"
8;"CHASTR";1;"Current";"TRE"
8;"CHIRET";0;"Current";"TRE"
8;"CHISPI";0;"Current";"TRE"
8;"CHRJUB";0;"Current";"TRE"
8;"CLEBRA";0;"Current";"TRE"
8;"CORSPP";0;"Current";"TRE"
8;"CORGLA";0;"Current";"TRE"
8;"CORTHR";0;"Current";"TRE"
8;"CRYROS";0;"Current";"TRE"
8;"CTESAE";0;"Current";"TRE"
8;"DACVOL";0;"Current";"TRE"
8;"DERINE";0;"Current";"TRE"
8;"DIOHOL";0;"Current";"TRE"
8;"DIOHYS";0;"Current";"TRE"
8;"DIPARG";0;"Current";"TRE"
8;"DIPRAD";0;"Current";"TRE"
8;"DULAUR";0;"Current";"TRE"
8;"ELAFIG";0;"Current";"TRE"
8;"FISSPP";0;"Current";"TRE"
8;"GOBKAL";0;"Current";"TRE"
8;"GRABRA";0;"Current";"TRE"
8;"GYMFUN";0;"Current";"TRE"
8;"GYMMIL";0;"Current";"TRE"
8;"GYMMOR";0;"Current";"TRE"
8;"GYMVIC";0;"Current";"TRE"
8;"HAEATL";0;"Current";"TRE"
8;"HAEAUR";15;"Current";"TRE"
8;"HAEPAR";0;"Current";"TRE"
8;"HAEPLU";1;"Current";"TRE"
8;"HALBRA";1;"Current";"TRE"
8;"HALDIM";0;"Current";"TRE"
8;"HALPEN";0;"Current";"TRE"
8;"HALPOE";6;"Current";"TRE"
8;"HALSPP";0;"Current";"TRE"
8;"HETCRU";0;"Current";"TRE"
8;"HOLADS";0;"Current";"TRE"
8;"HOLCIL";0;"Current";"TRE"
8;"HOLTRI";0;"Current";"TRE"
8;"HYPFIS";0;"Current";"TRE"
8;"KYPSPP";0;"Current";"TRE"
8;"LABCRI";0;"Current";"TRE"
8;"LABNUC";0;"Current";"TRE"
8;"LUTALE";0;"Current";"TRE"
8;"LUTJOC";0;"Current";"TRE"
8;"MALDEL";2;"Current";"TRE"
8;"MALMAC";0;"Current";"TRE"
8;"MALZAL";0;"Current";"TRE"
8;"MICCHR";0;"Current";"TRE"
8;"MYRJAC";0;"Current";"TRE"
8;"OCYCHR";0;"Current";"TRE"
8;"ODODEN";0;"Current";"TRE"
8;"OPHTRI";0;"Current";"TRE"
8;"OPIAUR";0;"Current";"TRE"
8;"ORTRUB";0;"Current";"TRE"
8;"PAGPAG";0;"Current";"TRE"
8;"PARFUR";0;"Current";"TRE"
8;"PARLIN";0;"Current";"TRE"
8;"PARMAR";0;"Current";"TRE"
8;"PARMOR";0;"Current";"TRE"
8;"PARPIL";0;"Current";"TRE"
8;"PEMSCH";0;"Current";"TRE"
8;"POMARC";0;"Current";"TRE"
8;"POMPAR";2;"Current";"TRE"
8;"PRIARE";0;"Current";"TRE"
8;"PSEMAC";0;"Current";"TRE"
8;"PSEPER";0;"Current";"TRE"
8;"PTERAN";0;"Current";"TRE"
8;"RYPSAP";0;"Current";"TRE"
8;"SCATRI";0;"Current";"TRE"
8;"SCAZEL";0;"Current";"TRE"
8;"SCOBRA";0;"Current";"TRE"
8;"SCOIST";0;"Current";"TRE"
8;"SCOPLU";0;"Current";"TRE"
8;"SELSET";0;"Current";"TRE"
8;"SERBAL";0;"Current";"TRE"
8;"SERFLA";1;"Current";"TRE"
8;"SPAAMP";0;"Current";"TRE"
8;"SPAAXI";0;"Current";"TRE"
8;"SPAFRO";0;"Current";"TRE"
8;"SPASPP";0;"Current";"TRE"
8;"SPATUI";0;"Current";"TRE"
8;"SPHSPE";0;"Current";"TRE"
8;"SPHSPP";0;"Current";"TRE"
8;"STEFUS";22;"Current";"TRE"
8;"STEHIS";0;"Current";"TRE"
8;"STEPIC";0;"Current";"TRE"
8;"STEVAR";0;"Current";"TRE"
8;"SYNINT";0;"Current";"TRE"
8;"SYNSPP";0;"Current";"TRE"
8;"SYNSYN";0;"Current";"TRE"
8;"THANOR";0;"Current";"TRE"
9;"ABUSAX";0;"Current";"TRE"
9;"ACABAH";7;"Current";"TRE"
9;"ACACHI";0;"Current";"TRE"
9;"ACACOE";0;"Current";"TRE"
9;"ACAPOL";0;"Current";"TRE"
9;"ACAQUA";0;"Current";"TRE"
9;"AHLEGM";0;"Current";"TRE"
9;"ALPAFE";0;"Current";"TRE"
9;"AMBPIN";0;"Current";"TRE"
9;"ANISUR";0;"Current";"TRE"
9;"ANIVIR";1;"Current";"TRE"
9;"AULSTR";0;"Current";"TRE"
9;"AZUMUL";0;"Current";"TRE"
9;"BALVET";0;"Current";"TRE"
9;"BODPUL";0;"Current";"TRE"
9;"BODRUF";0;"Current";"TRE"
9;"CALPEN";0;"Current";"TRE"
9;"CANFIG";1;"Current";"TRE"
9;"CANMAC";0;"Current";"TRE"
9;"CANPUL";1;"Current";"TRE"
9;"CARBAR";0;"Current";"TRE"
9;"CARCRY";0;"Current";"TRE"
9;"CARLAT";0;"Current";"TRE"
9;"CARRUB";0;"Current";"TRE"
9;"CEPFUL";0;"Current";"TRE"
9;"CHAFAB";0;"Current";"TRE"
9;"CHASED";0;"Current";"TRE"
9;"CHASTR";0;"Current";"TRE"
9;"CHIRET";0;"Current";"TRE"
9;"CHISPI";0;"Current";"TRE"
9;"CHRJUB";0;"Current";"TRE"
9;"CLEBRA";0;"Current";"TRE"
9;"CORSPP";0;"Current";"TRE"
9;"CORGLA";0;"Current";"TRE"
9;"CORTHR";0;"Current";"TRE"
9;"CRYROS";0;"Current";"TRE"
9;"CTESAE";0;"Current";"TRE"
9;"DACVOL";0;"Current";"TRE"
9;"DERINE";0;"Current";"TRE"
9;"DIOHOL";0;"Current";"TRE"
9;"DIOHYS";0;"Current";"TRE"
9;"DIPARG";0;"Current";"TRE"
9;"DIPRAD";0;"Current";"TRE"
9;"DULAUR";0;"Current";"TRE"
9;"ELAFIG";0;"Current";"TRE"
9;"FISSPP";0;"Current";"TRE"
9;"GOBKAL";0;"Current";"TRE"
9;"GRABRA";0;"Current";"TRE"
9;"GYMFUN";0;"Current";"TRE"
9;"GYMMIL";0;"Current";"TRE"
9;"GYMMOR";0;"Current";"TRE"
9;"GYMVIC";0;"Current";"TRE"
9;"HAEATL";0;"Current";"TRE"
9;"HAEAUR";0;"Current";"TRE"
9;"HAEPAR";0;"Current";"TRE"
9;"HAEPLU";0;"Current";"TRE"
9;"HALBRA";0;"Current";"TRE"
9;"HALDIM";0;"Current";"TRE"
9;"HALPEN";0;"Current";"TRE"
9;"HALPOE";10;"Current";"TRE"
9;"HALSPP";0;"Current";"TRE"
9;"HETCRU";0;"Current";"TRE"
9;"HOLADS";1;"Current";"TRE"
9;"HOLCIL";0;"Current";"TRE"
9;"HOLTRI";0;"Current";"TRE"
9;"HYPFIS";0;"Current";"TRE"
9;"KYPSPP";0;"Current";"TRE"
9;"LABCRI";0;"Current";"TRE"
9;"LABNUC";0;"Current";"TRE"
9;"LUTALE";0;"Current";"TRE"
9;"LUTJOC";0;"Current";"TRE"
9;"MALDEL";0;"Current";"TRE"
9;"MALMAC";0;"Current";"TRE"
9;"MALZAL";1;"Current";"TRE"
9;"MICCHR";0;"Current";"TRE"
9;"MYRJAC";0;"Current";"TRE"
9;"OCYCHR";0;"Current";"TRE"
9;"ODODEN";0;"Current";"TRE"
9;"OPHTRI";0;"Current";"TRE"
9;"OPIAUR";0;"Current";"TRE"
9;"ORTRUB";0;"Current";"TRE"
9;"PAGPAG";0;"Current";"TRE"
9;"PARFUR";0;"Current";"TRE"
9;"PARLIN";0;"Current";"TRE"
9;"PARMAR";0;"Current";"TRE"
9;"PARMOR";2;"Current";"TRE"
9;"PARPIL";0;"Current";"TRE"
9;"PEMSCH";0;"Current";"TRE"
9;"POMARC";0;"Current";"TRE"
9;"POMPAR";0;"Current";"TRE"
9;"PRIARE";0;"Current";"TRE"
9;"PSEMAC";6;"Current";"TRE"
9;"PSEPER";0;"Current";"TRE"
9;"PTERAN";0;"Current";"TRE"
9;"RYPSAP";0;"Current";"TRE"
9;"SCATRI";0;"Current";"TRE"
9;"SCAZEL";0;"Current";"TRE"
9;"SCOBRA";0;"Current";"TRE"
9;"SCOIST";0;"Current";"TRE"
9;"SCOPLU";0;"Current";"TRE"
9;"SELSET";0;"Current";"TRE"
9;"SERBAL";0;"Current";"TRE"
9;"SERFLA";2;"Current";"TRE"
9;"SPAAMP";0;"Current";"TRE"
9;"SPAAXI";0;"Current";"TRE"
9;"SPAFRO";0;"Current";"TRE"
9;"SPASPP";0;"Current";"TRE"
9;"SPATUI";0;"Current";"TRE"
9;"SPHSPE";0;"Current";"TRE"
9;"SPHSPP";0;"Current";"TRE"
9;"STEFUS";13;"Current";"TRE"
9;"STEHIS";0;"Current";"TRE"
9;"STEPIC";1;"Current";"TRE"
9;"STEVAR";1;"Current";"TRE"
9;"SYNINT";0;"Current";"TRE"
9;"SYNSPP";0;"Current";"TRE"
9;"SYNSYN";0;"Current";"TRE"
9;"THANOR";0;"Current";"TRE"
10;"ABUSAX";0;"Current";"TRE"
10;"ACABAH";1;"Current";"TRE"
10;"ACACHI";0;"Current";"TRE"
10;"ACACOE";0;"Current";"TRE"
10;"ACAPOL";0;"Current";"TRE"
10;"ACAQUA";0;"Current";"TRE"
10;"AHLEGM";0;"Current";"TRE"
10;"ALPAFE";0;"Current";"TRE"
10;"AMBPIN";0;"Current";"TRE"
10;"ANISUR";0;"Current";"TRE"
10;"ANIVIR";0;"Current";"TRE"
10;"AULSTR";0;"Current";"TRE"
10;"AZUMUL";0;"Current";"TRE"
10;"BALVET";0;"Current";"TRE"
10;"BODPUL";0;"Current";"TRE"
10;"BODRUF";0;"Current";"TRE"
10;"CALPEN";0;"Current";"TRE"
10;"CANFIG";0;"Current";"TRE"
10;"CANMAC";0;"Current";"TRE"
10;"CANPUL";0;"Current";"TRE"
10;"CARBAR";0;"Current";"TRE"
10;"CARCRY";0;"Current";"TRE"
10;"CARLAT";0;"Current";"TRE"
10;"CARRUB";0;"Current";"TRE"
10;"CEPFUL";0;"Current";"TRE"
10;"CHAFAB";0;"Current";"TRE"
10;"CHASED";0;"Current";"TRE"
10;"CHASTR";0;"Current";"TRE"
10;"CHIRET";0;"Current";"TRE"
10;"CHISPI";0;"Current";"TRE"
10;"CHRJUB";0;"Current";"TRE"
10;"CLEBRA";0;"Current";"TRE"
10;"CORSPP";0;"Current";"TRE"
10;"CORGLA";0;"Current";"TRE"
10;"CORTHR";0;"Current";"TRE"
10;"CRYROS";0;"Current";"TRE"
10;"CTESAE";0;"Current";"TRE"
10;"DACVOL";0;"Current";"TRE"
10;"DERINE";0;"Current";"TRE"
10;"DIOHOL";0;"Current";"TRE"
10;"DIOHYS";0;"Current";"TRE"
10;"DIPARG";0;"Current";"TRE"
10;"DIPRAD";0;"Current";"TRE"
10;"DULAUR";0;"Current";"TRE"
10;"ELAFIG";0;"Current";"TRE"
10;"FISSPP";0;"Current";"TRE"
10;"GOBKAL";0;"Current";"TRE"
10;"GRABRA";0;"Current";"TRE"
10;"GYMFUN";0;"Current";"TRE"
10;"GYMMIL";0;"Current";"TRE"
10;"GYMMOR";0;"Current";"TRE"
10;"GYMVIC";0;"Current";"TRE"
10;"HAEATL";0;"Current";"TRE"
10;"HAEAUR";5;"Current";"TRE"
10;"HAEPAR";0;"Current";"TRE"
10;"HAEPLU";0;"Current";"TRE"
10;"HALBRA";0;"Current";"TRE"
10;"HALDIM";0;"Current";"TRE"
10;"HALPEN";0;"Current";"TRE"
10;"HALPOE";11;"Current";"TRE"
10;"HALSPP";0;"Current";"TRE"
10;"HETCRU";0;"Current";"TRE"
10;"HOLADS";0;"Current";"TRE"
10;"HOLCIL";0;"Current";"TRE"
10;"HOLTRI";0;"Current";"TRE"
10;"HYPFIS";0;"Current";"TRE"
10;"KYPSPP";0;"Current";"TRE"
10;"LABCRI";0;"Current";"TRE"
10;"LABNUC";0;"Current";"TRE"
10;"LUTALE";0;"Current";"TRE"
10;"LUTJOC";0;"Current";"TRE"
10;"MALDEL";1;"Current";"TRE"
10;"MALMAC";0;"Current";"TRE"
10;"MALZAL";0;"Current";"TRE"
10;"MICCHR";0;"Current";"TRE"
10;"MYRJAC";0;"Current";"TRE"
10;"OCYCHR";0;"Current";"TRE"
10;"ODODEN";0;"Current";"TRE"
10;"OPHTRI";0;"Current";"TRE"
10;"OPIAUR";0;"Current";"TRE"
10;"ORTRUB";0;"Current";"TRE"
10;"PAGPAG";0;"Current";"TRE"
10;"PARFUR";0;"Current";"TRE"
10;"PARLIN";0;"Current";"TRE"
10;"PARMAR";0;"Current";"TRE"
10;"PARMOR";0;"Current";"TRE"
10;"PARPIL";1;"Current";"TRE"
10;"PEMSCH";0;"Current";"TRE"
10;"POMARC";0;"Current";"TRE"
10;"POMPAR";0;"Current";"TRE"
10;"PRIARE";0;"Current";"TRE"
10;"PSEMAC";0;"Current";"TRE"
10;"PSEPER";0;"Current";"TRE"
10;"PTERAN";0;"Current";"TRE"
10;"RYPSAP";0;"Current";"TRE"
10;"SCATRI";0;"Current";"TRE"
10;"SCAZEL";0;"Current";"TRE"
10;"SCOBRA";0;"Current";"TRE"
10;"SCOIST";0;"Current";"TRE"
10;"SCOPLU";0;"Current";"TRE"
10;"SELSET";0;"Current";"TRE"
10;"SERBAL";0;"Current";"TRE"
10;"SERFLA";0;"Current";"TRE"
10;"SPAAMP";0;"Current";"TRE"
10;"SPAAXI";0;"Current";"TRE"
10;"SPAFRO";0;"Current";"TRE"
10;"SPASPP";0;"Current";"TRE"
10;"SPATUI";0;"Current";"TRE"
10;"SPHSPE";0;"Current";"TRE"
10;"SPHSPP";0;"Current";"TRE"
10;"STEFUS";14;"Current";"TRE"
10;"STEHIS";0;"Current";"TRE"
10;"STEPIC";0;"Current";"TRE"
10;"STEVAR";1;"Current";"TRE"
10;"SYNINT";0;"Current";"TRE"
10;"SYNSPP";0;"Current";"TRE"
10;"SYNSYN";0;"Current";"TRE"
10;"THANOR";0;"Current";"TRE"
11;"ABUSAX";0;"Current";"TRE"
11;"ACABAH";0;"Current";"TRE"
11;"ACACHI";0;"Current";"TRE"
11;"ACACOE";0;"Current";"TRE"
11;"ACAPOL";0;"Current";"TRE"
11;"ACAQUA";0;"Current";"TRE"
11;"AHLEGM";0;"Current";"TRE"
11;"ALPAFE";0;"Current";"TRE"
11;"AMBPIN";0;"Current";"TRE"
11;"ANISUR";0;"Current";"TRE"
11;"ANIVIR";0;"Current";"TRE"
11;"AULSTR";0;"Current";"TRE"
11;"AZUMUL";0;"Current";"TRE"
11;"BALVET";0;"Current";"TRE"
11;"BODPUL";0;"Current";"TRE"
11;"BODRUF";0;"Current";"TRE"
11;"CALPEN";0;"Current";"TRE"
11;"CANFIG";1;"Current";"TRE"
11;"CANMAC";0;"Current";"TRE"
11;"CANPUL";0;"Current";"TRE"
11;"CARBAR";0;"Current";"TRE"
11;"CARCRY";0;"Current";"TRE"
11;"CARLAT";0;"Current";"TRE"
11;"CARRUB";0;"Current";"TRE"
11;"CEPFUL";0;"Current";"TRE"
11;"CHAFAB";0;"Current";"TRE"
11;"CHASED";0;"Current";"TRE"
11;"CHASTR";1;"Current";"TRE"
11;"CHIRET";0;"Current";"TRE"
11;"CHISPI";0;"Current";"TRE"
11;"CHRJUB";0;"Current";"TRE"
11;"CLEBRA";0;"Current";"TRE"
11;"CORSPP";0;"Current";"TRE"
11;"CORGLA";0;"Current";"TRE"
11;"CORTHR";0;"Current";"TRE"
11;"CRYROS";0;"Current";"TRE"
11;"CTESAE";0;"Current";"TRE"
11;"DACVOL";0;"Current";"TRE"
11;"DERINE";0;"Current";"TRE"
11;"DIOHOL";0;"Current";"TRE"
11;"DIOHYS";0;"Current";"TRE"
11;"DIPARG";0;"Current";"TRE"
11;"DIPRAD";0;"Current";"TRE"
11;"DULAUR";0;"Current";"TRE"
11;"ELAFIG";0;"Current";"TRE"
11;"FISSPP";0;"Current";"TRE"
11;"GOBKAL";0;"Current";"TRE"
11;"GRABRA";0;"Current";"TRE"
11;"GYMFUN";0;"Current";"TRE"
11;"GYMMIL";0;"Current";"TRE"
11;"GYMMOR";0;"Current";"TRE"
11;"GYMVIC";0;"Current";"TRE"
11;"HAEATL";0;"Current";"TRE"
11;"HAEAUR";31;"Current";"TRE"
11;"HAEPAR";0;"Current";"TRE"
11;"HAEPLU";0;"Current";"TRE"
11;"HALBRA";0;"Current";"TRE"
11;"HALDIM";0;"Current";"TRE"
11;"HALPEN";0;"Current";"TRE"
11;"HALPOE";3;"Current";"TRE"
11;"HALSPP";0;"Current";"TRE"
11;"HETCRU";0;"Current";"TRE"
11;"HOLADS";0;"Current";"TRE"
11;"HOLCIL";0;"Current";"TRE"
11;"HOLTRI";0;"Current";"TRE"
11;"HYPFIS";0;"Current";"TRE"
11;"KYPSPP";0;"Current";"TRE"
11;"LABCRI";0;"Current";"TRE"
11;"LABNUC";0;"Current";"TRE"
11;"LUTALE";0;"Current";"TRE"
11;"LUTJOC";0;"Current";"TRE"
11;"MALDEL";0;"Current";"TRE"
11;"MALMAC";0;"Current";"TRE"
11;"MALZAL";0;"Current";"TRE"
11;"MICCHR";0;"Current";"TRE"
11;"MYRJAC";0;"Current";"TRE"
11;"OCYCHR";0;"Current";"TRE"
11;"ODODEN";0;"Current";"TRE"
11;"OPHTRI";0;"Current";"TRE"
11;"OPIAUR";0;"Current";"TRE"
11;"ORTRUB";0;"Current";"TRE"
11;"PAGPAG";0;"Current";"TRE"
11;"PARFUR";0;"Current";"TRE"
11;"PARLIN";0;"Current";"TRE"
11;"PARMAR";0;"Current";"TRE"
11;"PARMOR";0;"Current";"TRE"
11;"PARPIL";0;"Current";"TRE"
11;"PEMSCH";0;"Current";"TRE"
11;"POMARC";0;"Current";"TRE"
11;"POMPAR";0;"Current";"TRE"
11;"PRIARE";0;"Current";"TRE"
11;"PSEMAC";2;"Current";"TRE"
11;"PSEPER";0;"Current";"TRE"
11;"PTERAN";0;"Current";"TRE"
11;"RYPSAP";0;"Current";"TRE"
11;"SCATRI";0;"Current";"TRE"
11;"SCAZEL";0;"Current";"TRE"
11;"SCOBRA";0;"Current";"TRE"
11;"SCOIST";0;"Current";"TRE"
11;"SCOPLU";0;"Current";"TRE"
11;"SELSET";0;"Current";"TRE"
11;"SERBAL";0;"Current";"TRE"
11;"SERFLA";0;"Current";"TRE"
11;"SPAAMP";0;"Current";"TRE"
11;"SPAAXI";0;"Current";"TRE"
11;"SPAFRO";0;"Current";"TRE"
11;"SPASPP";0;"Current";"TRE"
11;"SPATUI";0;"Current";"TRE"
11;"SPHSPE";0;"Current";"TRE"
11;"SPHSPP";0;"Current";"TRE"
11;"STEFUS";6;"Current";"TRE"
11;"STEHIS";0;"Current";"TRE"
11;"STEPIC";1;"Current";"TRE"
11;"STEVAR";0;"Current";"TRE"
11;"SYNINT";0;"Current";"TRE"
11;"SYNSPP";0;"Current";"TRE"
11;"SYNSYN";0;"Current";"TRE"
11;"THANOR";0;"Current";"TRE"
12;"ABUSAX";2;"Current";"TRE"
12;"ACABAH";13;"Current";"TRE"
12;"ACACHI";15;"Current";"TRE"
12;"ACACOE";3;"Current";"TRE"
12;"ACAPOL";0;"Current";"TRE"
12;"ACAQUA";0;"Current";"TRE"
12;"AHLEGM";0;"Current";"TRE"
12;"ALPAFE";0;"Current";"TRE"
12;"AMBPIN";0;"Current";"TRE"
